timestamp,consumption_kwh,temperature_c,humidity_pct,hour_of_day,day_of_week,is_weekend,is_holiday,month
2021-03-19 03:00:00,192.16,12.8,42.7,3,4,0,0,3
2021-03-19 04:00:00,196.18,13.7,35.4,4,4,0,0,3
2021-03-19 05:00:00,195.78,14.7,39.2,5,4,0,0,3
2021-03-19 06:00:00,209.71,15.3,41.4,6,4,0,0,3
2021-03-19 07:00:00,240.19,18.3,37.1,7,4,0,0,3
2021-03-19 08:00:00,269.8,11.9,35.0,8,4,0,0,3
2021-03-19 09:00:00,263.27,16.5,41.1,9,4,0,0,3
2021-03-19 10:00:00,271.3,15.7,35.0,10,4,0,0,3
2021-03-19 11:00:00,230.58,9.7,38.1,11,4,0,0,3
2021-03-19 12:00:00,228.56,17.6,39.0,12,4,0,0,3
2021-03-19 13:00:00,185.56,17.9,42.3,13,4,0,0,3
2021-03-19 14:00:00,201.91,13.5,37.5,14,4,0,0,3
2021-03-19 15:00:00,212.27,15.8,33.4,15,4,0,0,3
2021-03-19 16:00:00,225.21,13.0,38.2,16,4,0,0,3
2021-03-19 17:00:00,262.07,14.7,47.8,17,4,0,0,3
2021-03-19 18:00:00,289.75,12.4,34.4,18,4,0,0,3
2021-03-19 19:00:00,290.25,15.2,43.1,19,4,0,0,3
2021-03-19 20:00:00,286.11,17.5,43.9,20,4,0,0,3
2021-03-19 21:00:00,234.55,13.6,43.0,21,4,0,0,3
2021-03-19 22:00:00,214.7,14.5,36.8,22,4,0,0,3
2021-03-19 23:00:00,215.92,13.1,30.0,23,4,0,0,3
2021-03-20 00:00:00,145.02,14.6,39.1,0,5,1,0,3
2021-03-20 01:00:00,135.71,17.1,46.7,1,5,1,0,3
2021-03-20 02:00:00,147.5,15.4,35.5,2,5,1,0,3
2021-03-20 03:00:00,149.16,15.0,44.5,3,5,1,0,3
2021-03-20 04:00:00,144.39,16.6,42.7,4,5,1,0,3
2021-03-20 05:00:00,167.66,12.5,41.6,5,5,1,0,3
2021-03-20 06:00:00,172.15,14.1,36.6,6,5,1,0,3
2021-03-20 07:00:00,164.36,18.3,34.8,7,5,1,0,3
2021-03-20 08:00:00,209.17,13.8,40.5,8,5,1,0,3
2021-03-20 09:00:00,213.53,14.5,37.5,9,5,1,0,3
2021-03-20 10:00:00,216.33,13.3,41.8,10,5,1,0,3
2021-03-20 11:00:00,192.97,11.8,47.9,11,5,1,0,3
2021-03-20 12:00:00,168.74,16.1,38.6,12,5,1,0,3
2021-03-20 13:00:00,166.09,12.8,47.9,13,5,1,0,3
2021-03-20 14:00:00,144.85,14.5,33.4,14,5,1,0,3
2021-03-20 15:00:00,146.47,16.2,38.0,15,5,1,0,3
2021-03-20 16:00:00,185.99,15.3,35.6,16,5,1,0,3
2021-03-20 17:00:00,193.6,16.9,43.3,17,5,1,0,3
2021-03-20 18:00:00,207.32,15.4,45.5,18,5,1,0,3
2021-03-20 19:00:00,258.12,15.4,47.0,19,5,1,0,3
2021-03-20 20:00:00,238.69,13.1,41.4,20,5,1,0,3
2021-03-20 21:00:00,180.56,17.4,30.8,21,5,1,0,3
2021-03-20 22:00:00,171.22,15.3,42.5,22,5,1,0,3
2021-03-20 23:00:00,168.31,14.3,46.4,23,5,1,0,3
2021-03-21 00:00:00,128.43,13.8,40.8,0,6,1,0,3
2021-03-21 01:00:00,129.33,18.5,33.0,1,6,1,0,3
2021-03-21 02:00:00,152.95,13.2,34.8,2,6,1,0,3
2021-03-21 03:00:00,137.53,19.6,41.3,3,6,1,0,3
2021-03-21 04:00:00,156.89,16.4,35.5,4,6,1,0,3
2021-03-21 05:00:00,143.91,14.9,42.1,5,6,1,0,3
2021-03-21 06:00:00,166.16,14.6,31.9,6,6,1,0,3
2021-03-21 07:00:00,178.42,16.8,30.7,7,6,1,0,3
2021-03-21 08:00:00,209.7,14.0,38.5,8,6,1,0,3
2021-03-21 09:00:00,219.65,14.9,41.4,9,6,1,0,3
2021-03-21 10:00:00,222.64,11.6,41.6,10,6,1,0,3
2021-03-21 11:00:00,190.88,15.5,31.1,11,6,1,0,3
2021-03-21 12:00:00,166.95,16.0,35.1,12,6,1,0,3
2021-03-21 13:00:00,153.2,17.6,48.1,13,6,1,0,3
2021-03-21 14:00:00,143.81,16.0,39.2,14,6,1,0,3
2021-03-21 15:00:00,160.59,17.8,44.8,15,6,1,0,3
2021-03-21 16:00:00,183.04,13.9,47.3,16,6,1,0,3
2021-03-21 17:00:00,202.36,12.4,45.4,17,6,1,0,3
2021-03-21 18:00:00,213.62,15.6,29.9,18,6,1,0,3
2021-03-21 19:00:00,248.12,17.0,36.2,19,6,1,0,3
2021-03-21 20:00:00,247.36,12.3,32.6,20,6,1,0,3
2021-03-21 21:00:00,202.89,16.8,39.4,21,6,1,0,3
2021-03-21 22:00:00,184.26,13.6,41.8,22,6,1,0,3
2021-03-21 23:00:00,136.61,14.2,42.4,23,6,1,0,3
2021-03-22 00:00:00,189.7,18.6,45.0,0,0,0,0,3
2021-03-22 01:00:00,184.98,14.3,47.1,1,0,0,0,3
2021-03-22 02:00:00,180.95,15.7,38.4,2,0,0,0,3
2021-03-22 03:00:00,195.53,17.1,37.9,3,0,0,0,3
2021-03-22 04:00:00,191.8,14.3,39.3,4,0,0,0,3
2021-03-22 05:00:00,199.96,13.7,43.7,5,0,0,0,3
2021-03-22 06:00:00,228.2,16.7,43.7,6,0,0,0,3
2021-03-22 07:00:00,236.78,14.0,43.3,7,0,0,0,3
2021-03-22 08:00:00,255.86,15.0,36.4,8,0,0,0,3
2021-03-22 09:00:00,262.71,16.3,38.3,9,0,0,0,3
2021-03-22 10:00:00,248.42,16.7,41.8,10,0,0,0,3
2021-03-22 11:00:00,249.52,15.2,45.6,11,0,0,0,3
2021-03-22 12:00:00,212.54,13.9,34.4,12,0,0,0,3
2021-03-22 13:00:00,179.0,17.7,43.7,13,0,0,0,3
2021-03-22 14:00:00,217.23,16.7,28.9,14,0,0,0,3
2021-03-22 15:00:00,205.49,16.7,38.0,15,0,0,0,3
2021-03-22 16:00:00,227.28,16.3,37.5,16,0,0,0,3
2021-03-22 17:00:00,265.93,14.7,38.7,17,0,0,0,3
2021-03-22 18:00:00,264.32,10.9,40.2,18,0,0,0,3
2021-03-22 19:00:00,315.46,14.6,36.5,19,0,0,0,3
2021-03-22 20:00:00,272.07,14.0,39.3,20,0,0,0,3
2021-03-22 21:00:00,244.1,16.8,37.4,21,0,0,0,3
2021-03-22 22:00:00,225.15,18.7,43.9,22,0,0,0,3
2021-03-22 23:00:00,195.41,19.8,36.8,23,0,0,0,3
2021-03-23 00:00:00,183.81,13.4,46.0,0,1,0,0,3
2021-03-23 01:00:00,171.88,17.4,36.9,1,1,0,0,3
2021-03-23 02:00:00,202.1,13.4,41.4,2,1,0,0,3
2021-03-23 03:00:00,197.73,17.6,41.8,3,1,0,0,3
2021-03-23 04:00:00,193.9,9.7,41.3,4,1,0,0,3
2021-03-23 05:00:00,209.62,14.4,36.7,5,1,0,0,3
2021-03-23 06:00:00,214.02,17.3,49.8,6,1,0,0,3
2021-03-23 07:00:00,235.32,13.4,49.4,7,1,0,0,3
2021-03-23 08:00:00,264.8,14.0,33.1,8,1,0,0,3
2021-03-23 09:00:00,272.23,16.2,44.2,9,1,0,0,3
2021-03-23 10:00:00,265.75,16.1,42.8,10,1,0,0,3
2021-03-23 11:00:00,240.44,17.4,44.3,11,1,0,0,3
2021-03-23 12:00:00,210.42,13.9,44.0,12,1,0,0,3
2021-03-23 13:00:00,223.27,14.7,36.4,13,1,0,0,3
2021-03-23 14:00:00,204.67,13.1,43.3,14,1,0,0,3
2021-03-23 15:00:00,205.26,16.8,39.8,15,1,0,0,3
2021-03-23 16:00:00,215.0,14.6,26.4,16,1,0,0,3
2021-03-23 17:00:00,252.03,17.7,35.9,17,1,0,0,3
2021-03-23 18:00:00,273.21,20.3,35.2,18,1,0,0,3
2021-03-23 19:00:00,281.32,14.5,30.0,19,1,0,0,3
2021-03-23 20:00:00,275.78,12.1,42.7,20,1,0,0,3
2021-03-23 21:00:00,260.37,10.7,44.1,21,1,0,0,3
2021-03-23 22:00:00,228.34,14.3,44.7,22,1,0,0,3
2021-03-23 23:00:00,205.38,13.2,41.4,23,1,0,0,3
2021-03-24 00:00:00,194.08,13.3,34.9,0,2,0,0,3
2021-03-24 01:00:00,192.13,19.6,39.8,1,2,0,0,3
2021-03-24 02:00:00,188.15,12.9,38.7,2,2,0,0,3
2021-03-24 03:00:00,190.4,14.2,36.7,3,2,0,0,3
2021-03-24 04:00:00,214.01,13.9,46.2,4,2,0,0,3
2021-03-24 05:00:00,205.16,13.5,38.2,5,2,0,0,3
2021-03-24 06:00:00,210.26,16.2,36.2,6,2,0,0,3
2021-03-24 07:00:00,260.67,16.2,31.8,7,2,0,0,3
2021-03-24 08:00:00,259.1,15.6,38.5,8,2,0,0,3
2021-03-24 09:00:00,269.16,12.9,49.0,9,2,0,0,3
2021-03-24 10:00:00,270.92,14.1,48.8,10,2,0,0,3
2021-03-24 11:00:00,235.23,14.6,42.2,11,2,0,0,3
2021-03-24 12:00:00,219.17,14.3,38.9,12,2,0,0,3
2021-03-24 13:00:00,180.21,17.2,49.9,13,2,0,0,3
2021-03-24 14:00:00,198.07,19.6,45.1,14,2,0,0,3
2021-03-24 15:00:00,216.37,14.1,30.7,15,2,0,0,3
2021-03-24 16:00:00,218.49,12.8,43.3,16,2,0,0,3
2021-03-24 17:00:00,255.54,11.7,42.1,17,2,0,0,3
2021-03-24 18:00:00,296.31,13.1,44.3,18,2,0,0,3
2021-03-24 19:00:00,282.66,16.0,42.2,19,2,0,0,3
2021-03-24 20:00:00,278.94,12.9,38.0,20,2,0,0,3
2021-03-24 21:00:00,275.57,15.0,39.0,21,2,0,0,3
2021-03-24 22:00:00,210.46,16.1,35.1,22,2,0,0,3
2021-03-24 23:00:00,209.32,11.5,35.0,23,2,0,0,3
2021-03-25 00:00:00,195.9,14.4,36.5,0,3,0,0,3
2021-03-25 01:00:00,189.89,16.1,41.9,1,3,0,0,3
2021-03-25 02:00:00,171.72,14.9,33.4,2,3,0,0,3
2021-03-25 03:00:00,182.7,13.4,36.1,3,3,0,0,3
2021-03-25 04:00:00,180.47,14.7,37.6,4,3,0,0,3
2021-03-25 05:00:00,195.9,14.8,41.7,5,3,0,0,3
2021-03-25 06:00:00,219.87,16.6,41.6,6,3,0,0,3
2021-03-25 07:00:00,245.35,14.3,42.1,7,3,0,0,3
2021-03-25 08:00:00,255.49,11.1,45.3,8,3,0,0,3
2021-03-25 09:00:00,265.66,16.3,28.5,9,3,0,0,3
2021-03-25 10:00:00,262.42,11.6,39.3,10,3,0,0,3
2021-03-25 11:00:00,226.03,15.8,40.1,11,3,0,0,3
2021-03-25 12:00:00,212.83,17.6,33.3,12,3,0,0,3
2021-03-25 13:00:00,187.91,13.4,37.0,13,3,0,0,3
2021-03-25 14:00:00,198.62,17.2,43.7,14,3,0,0,3
2021-03-25 15:00:00,203.32,14.7,35.2,15,3,0,0,3
2021-03-25 16:00:00,226.58,13.2,40.4,16,3,0,0,3
2021-03-25 17:00:00,256.52,14.5,42.0,17,3,0,0,3
2021-03-25 18:00:00,263.98,16.6,49.9,18,3,0,0,3
2021-03-25 19:00:00,288.02,12.5,33.9,19,3,0,0,3
2021-03-25 20:00:00,286.63,11.8,37.3,20,3,0,0,3
2021-03-25 21:00:00,259.19,16.5,48.2,21,3,0,0,3
2021-03-25 22:00:00,218.88,17.0,37.4,22,3,0,0,3
2021-03-25 23:00:00,184.37,16.8,44.3,23,3,0,0,3
2021-03-26 00:00:00,181.4,12.2,35.1,0,4,0,0,3
2021-03-26 01:00:00,193.33,17.6,49.0,1,4,0,0,3
2021-03-26 02:00:00,194.66,15.7,49.7,2,4,0,0,3
2021-03-26 03:00:00,194.63,16.1,41.9,3,4,0,0,3
2021-03-26 04:00:00,194.37,17.7,43.6,4,4,0,0,3
2021-03-26 05:00:00,184.2,14.2,41.3,5,4,0,0,3
2021-03-26 06:00:00,219.18,15.9,40.6,6,4,0,0,3
2021-03-26 07:00:00,240.35,12.7,42.3,7,4,0,0,3
2021-03-26 08:00:00,252.3,15.0,41.9,8,4,0,0,3
2021-03-26 09:00:00,247.98,12.1,42.3,9,4,0,0,3
2021-03-26 10:00:00,264.31,16.2,50.3,10,4,0,0,3
2021-03-26 11:00:00,249.0,16.7,48.1,11,4,0,0,3
2021-03-26 12:00:00,212.78,19.6,35.6,12,4,0,0,3
2021-03-26 13:00:00,201.87,16.0,31.9,13,4,0,0,3
2021-03-26 14:00:00,208.58,15.1,46.5,14,4,0,0,3
2021-03-26 15:00:00,205.04,16.5,43.5,15,4,0,0,3
2021-03-26 16:00:00,232.76,15.6,43.8,16,4,0,0,3
2021-03-26 17:00:00,249.93,13.6,42.2,17,4,0,0,3
2021-03-26 18:00:00,275.75,15.5,45.8,18,4,0,0,3
2021-03-26 19:00:00,284.27,13.2,35.4,19,4,0,0,3
2021-03-26 20:00:00,272.27,16.2,39.2,20,4,0,0,3
2021-03-26 21:00:00,257.66,16.5,40.8,21,4,0,0,3
2021-03-26 22:00:00,225.91,19.4,49.4,22,4,0,0,3
2021-03-26 23:00:00,216.31,15.7,45.6,23,4,0,0,3
2021-03-27 00:00:00,148.63,14.3,33.9,0,5,1,0,3
2021-03-27 01:00:00,145.46,15.5,43.1,1,5,1,0,3
2021-03-27 02:00:00,150.89,13.6,37.4,2,5,1,0,3
2021-03-27 03:00:00,138.13,14.7,36.1,3,5,1,0,3
2021-03-27 04:00:00,160.89,15.8,37.4,4,5,1,0,3
2021-03-27 05:00:00,153.12,16.6,32.5,5,5,1,0,3
2021-03-27 06:00:00,161.26,18.1,56.5,6,5,1,0,3
2021-03-27 07:00:00,194.08,15.0,33.2,7,5,1,0,3
2021-03-27 08:00:00,199.76,16.0,41.4,8,5,1,0,3
2021-03-27 09:00:00,233.59,16.6,49.1,9,5,1,0,3
2021-03-27 10:00:00,219.59,15.7,39.7,10,5,1,0,3
2021-03-27 11:00:00,171.38,14.7,27.4,11,5,1,0,3
2021-03-27 12:00:00,164.94,17.7,46.7,12,5,1,0,3
2021-03-27 13:00:00,139.08,13.4,38.5,13,5,1,0,3
2021-03-27 14:00:00,141.65,14.5,48.7,14,5,1,0,3
2021-03-27 15:00:00,156.48,13.4,33.3,15,5,1,0,3
2021-03-27 16:00:00,169.55,13.1,43.3,16,5,1,0,3
2021-03-27 17:00:00,205.45,18.4,43.0,17,5,1,0,3
2021-03-27 18:00:00,231.29,12.2,40.1,18,5,1,0,3
2021-03-27 19:00:00,241.23,15.7,41.8,19,5,1,0,3
2021-03-27 20:00:00,217.09,12.7,28.0,20,5,1,0,3
2021-03-27 21:00:00,212.08,17.0,44.0,21,5,1,0,3
2021-03-27 22:00:00,172.64,15.7,41.1,22,5,1,0,3
2021-03-27 23:00:00,147.06,11.6,40.9,23,5,1,0,3
2021-03-28 00:00:00,139.33,13.8,35.1,0,6,1,0,3
2021-03-28 01:00:00,130.32,16.8,44.0,1,6,1,0,3
2021-03-28 02:00:00,120.06,15.5,39.6,2,6,1,0,3
2021-03-28 03:00:00,146.69,16.9,36.8,3,6,1,0,3
2021-03-28 04:00:00,156.0,13.4,43.9,4,6,1,0,3
2021-03-28 05:00:00,144.29,15.5,42.7,5,6,1,0,3
2021-03-28 06:00:00,176.5,14.4,34.4,6,6,1,0,3
2021-03-28 07:00:00,188.9,17.4,37.6,7,6,1,0,3
2021-03-28 08:00:00,205.45,13.7,33.5,8,6,1,0,3
2021-03-28 09:00:00,222.96,12.6,30.3,9,6,1,0,3
2021-03-28 10:00:00,184.03,13.0,39.8,10,6,1,0,3
2021-03-28 11:00:00,182.3,15.2,36.5,11,6,1,0,3
2021-03-28 12:00:00,169.18,16.7,39.4,12,6,1,0,3
2021-03-28 13:00:00,144.02,15.1,42.4,13,6,1,0,3
2021-03-28 14:00:00,155.0,15.0,38.8,14,6,1,0,3
2021-03-28 15:00:00,159.71,13.8,43.8,15,6,1,0,3
2021-03-28 16:00:00,168.65,13.8,43.6,16,6,1,0,3
2021-03-28 17:00:00,189.93,13.7,36.0,17,6,1,0,3
2021-03-28 18:00:00,225.18,15.6,39.0,18,6,1,0,3
2021-03-28 19:00:00,241.1,16.7,44.4,19,6,1,0,3
2021-03-28 20:00:00,208.66,11.1,42.4,20,6,1,0,3
2021-03-28 21:00:00,216.0,13.2,39.2,21,6,1,0,3
2021-03-28 22:00:00,165.31,10.0,32.3,22,6,1,0,3
2021-03-28 23:00:00,145.53,16.4,31.8,23,6,1,0,3
2021-03-29 00:00:00,183.92,17.4,44.4,0,0,0,0,3
2021-03-29 01:00:00,180.96,17.0,40.4,1,0,0,0,3
2021-03-29 02:00:00,179.39,13.6,36.9,2,0,0,0,3
2021-03-29 03:00:00,176.49,15.9,45.0,3,0,0,0,3
2021-03-29 04:00:00,192.79,16.3,34.8,4,0,0,0,3
2021-03-29 05:00:00,200.59,15.6,45.1,5,0,0,0,3
2021-03-29 06:00:00,232.12,15.5,48.1,6,0,0,0,3
2021-03-29 07:00:00,243.6,17.1,43.8,7,0,0,0,3
2021-03-29 08:00:00,253.82,18.3,43.7,8,0,0,0,3
2021-03-29 09:00:00,256.07,15.2,42.1,9,0,0,0,3
2021-03-29 10:00:00,249.23,13.8,48.6,10,0,0,0,3
2021-03-29 11:00:00,248.21,16.0,41.6,11,0,0,0,3
2021-03-29 12:00:00,216.72,13.4,36.1,12,0,0,0,3
2021-03-29 13:00:00,203.76,13.7,47.7,13,0,0,0,3
2021-03-29 14:00:00,203.81,16.7,35.0,14,0,0,0,3
2021-03-29 15:00:00,193.21,20.0,39.7,15,0,0,0,3
2021-03-29 16:00:00,209.76,17.3,37.6,16,0,0,0,3
2021-03-29 17:00:00,255.91,12.7,34.1,17,0,0,0,3
2021-03-29 18:00:00,274.53,13.3,35.7,18,0,0,0,3
2021-03-29 19:00:00,302.33,15.9,44.5,19,0,0,0,3
2021-03-29 20:00:00,270.38,14.3,45.1,20,0,0,0,3
2021-03-29 21:00:00,253.31,18.4,43.1,21,0,0,0,3
2021-03-29 22:00:00,217.79,11.8,44.9,22,0,0,0,3
2021-03-29 23:00:00,197.47,13.8,35.9,23,0,0,0,3
2021-03-30 00:00:00,190.52,16.0,42.1,0,1,0,0,3
2021-03-30 01:00:00,192.89,18.7,33.8,1,1,0,0,3
2021-03-30 02:00:00,195.91,12.3,42.8,2,1,0,0,3
2021-03-30 03:00:00,196.73,15.3,42.5,3,1,0,0,3
2021-03-30 04:00:00,202.29,16.0,33.1,4,1,0,0,3
2021-03-30 05:00:00,198.22,18.5,45.6,5,1,0,0,3
2021-03-30 06:00:00,227.7,18.9,41.2,6,1,0,0,3
2021-03-30 07:00:00,222.6,16.4,47.2,7,1,0,0,3
2021-03-30 08:00:00,258.21,13.4,42.6,8,1,0,0,3
2021-03-30 09:00:00,264.39,14.3,47.5,9,1,0,0,3
2021-03-30 10:00:00,258.34,15.6,41.9,10,1,0,0,3
2021-03-30 11:00:00,235.97,10.4,30.7,11,1,0,0,3
2021-03-30 12:00:00,215.95,19.4,36.4,12,1,0,0,3
2021-03-30 13:00:00,207.03,19.2,40.2,13,1,0,0,3
2021-03-30 14:00:00,189.33,15.6,35.8,14,1,0,0,3
2021-03-30 15:00:00,197.09,14.0,40.0,15,1,0,0,3
2021-03-30 16:00:00,234.64,14.0,41.3,16,1,0,0,3
2021-03-30 17:00:00,253.52,19.7,36.4,17,1,0,0,3
2021-03-30 18:00:00,261.05,13.0,36.9,18,1,0,0,3
2021-03-30 19:00:00,299.6,18.5,37.9,19,1,0,0,3
2021-03-30 20:00:00,295.33,12.9,28.3,20,1,0,0,3
2021-03-30 21:00:00,262.68,11.8,34.8,21,1,0,0,3
2021-03-30 22:00:00,235.81,15.2,39.1,22,1,0,0,3
2021-03-30 23:00:00,191.17,14.4,44.0,23,1,0,0,3
2021-03-31 00:00:00,191.79,17.9,37.2,0,2,0,0,3
2021-03-31 01:00:00,187.23,13.6,35.9,1,2,0,0,3
2021-03-31 02:00:00,192.12,16.8,38.8,2,2,0,0,3
2021-03-31 03:00:00,176.24,14.1,46.6,3,2,0,0,3
2021-03-31 04:00:00,171.9,11.6,47.1,4,2,0,0,3
2021-03-31 05:00:00,205.17,18.4,39.9,5,2,0,0,3
2021-03-31 06:00:00,221.15,15.6,36.7,6,2,0,0,3
2021-03-31 07:00:00,231.4,19.1,46.1,7,2,0,0,3
2021-03-31 08:00:00,258.42,17.5,34.1,8,2,0,0,3
2021-03-31 09:00:00,256.15,15.3,46.2,9,2,0,0,3
2021-03-31 10:00:00,244.22,17.1,37.9,10,2,0,0,3
2021-03-31 11:00:00,218.52,17.0,37.9,11,2,0,0,3
2021-03-31 12:00:00,212.41,16.6,31.6,12,2,0,0,3
2021-03-31 13:00:00,212.83,12.7,35.9,13,2,0,0,3
2021-03-31 14:00:00,195.65,16.3,32.5,14,2,0,0,3
2021-03-31 15:00:00,209.03,15.1,46.8,15,2,0,0,3
2021-03-31 16:00:00,229.28,12.6,33.5,16,2,0,0,3
2021-03-31 17:00:00,244.42,16.5,37.0,17,2,0,0,3
2021-03-31 18:00:00,251.95,16.0,41.4,18,2,0,0,3
2021-03-31 19:00:00,275.16,14.5,44.1,19,2,0,0,3
2021-03-31 20:00:00,280.57,16.7,33.8,20,2,0,0,3
2021-03-31 21:00:00,252.86,13.3,31.9,21,2,0,0,3
2021-03-31 22:00:00,230.78,14.8,47.6,22,2,0,0,3
2021-03-31 23:00:00,213.35,11.8,41.6,23,2,0,0,3
2021-04-01 00:00:00,239.54,22.7,51.3,0,3,0,0,4
2021-04-01 01:00:00,244.04,19.6,44.0,1,3,0,0,4
2021-04-01 02:00:00,204.93,23.6,38.7,2,3,0,0,4
2021-04-01 03:00:00,219.81,17.9,45.3,3,3,0,0,4
2021-04-01 04:00:00,214.91,20.6,39.1,4,3,0,0,4
2021-04-01 05:00:00,235.14,22.2,41.9,5,3,0,0,4
2021-04-01 06:00:00,257.76,17.7,51.0,6,3,0,0,4
2021-04-01 07:00:00,277.43,23.1,31.7,7,3,0,0,4
2021-04-01 08:00:00,302.23,18.1,44.2,8,3,0,0,4
2021-04-01 09:00:00,318.53,23.1,45.6,9,3,0,0,4
2021-04-01 10:00:00,285.33,21.3,38.0,10,3,0,0,4
2021-04-01 11:00:00,257.93,21.0,46.2,11,3,0,0,4
2021-04-01 12:00:00,241.59,22.6,41.9,12,3,0,0,4
2021-04-01 13:00:00,234.99,19.1,39.7,13,3,0,0,4
2021-04-01 14:00:00,211.79,20.6,45.8,14,3,0,0,4
2021-04-01 15:00:00,245.51,18.1,36.8,15,3,0,0,4
2021-04-01 16:00:00,258.56,20.7,42.2,16,3,0,0,4
2021-04-01 17:00:00,266.41,22.3,39.3,17,3,0,0,4
2021-04-01 18:00:00,307.58,20.3,34.4,18,3,0,0,4
2021-04-01 19:00:00,321.96,19.5,43.4,19,3,0,0,4
2021-04-01 20:00:00,336.62,20.3,45.2,20,3,0,0,4
2021-04-01 21:00:00,270.93,17.3,54.1,21,3,0,0,4
2021-04-01 22:00:00,259.8,18.3,37.2,22,3,0,0,4
2021-04-01 23:00:00,227.74,21.4,38.9,23,3,0,0,4
2021-04-02 00:00:00,232.55,19.5,45.0,0,4,0,0,4
2021-04-02 01:00:00,216.27,20.5,38.6,1,4,0,0,4
2021-04-02 02:00:00,224.0,16.4,41.7,2,4,0,0,4
2021-04-02 03:00:00,232.1,20.3,39.5,3,4,0,0,4
2021-04-02 04:00:00,228.55,21.6,43.9,4,4,0,0,4
2021-04-02 05:00:00,217.13,21.3,48.6,5,4,0,0,4
2021-04-02 06:00:00,241.77,20.9,30.6,6,4,0,0,4
2021-04-02 07:00:00,257.49,25.0,35.6,7,4,0,0,4
2021-04-02 08:00:00,297.4,20.9,46.3,8,4,0,0,4
2021-04-02 09:00:00,299.42,19.9,50.5,9,4,0,0,4
2021-04-02 10:00:00,280.77,23.3,50.0,10,4,0,0,4
2021-04-02 11:00:00,270.42,18.0,44.7,11,4,0,0,4
2021-04-02 12:00:00,245.19,21.1,43.4,12,4,0,0,4
2021-04-02 13:00:00,244.65,24.1,27.0,13,4,0,0,4
2021-04-02 14:00:00,218.16,21.5,41.4,14,4,0,0,4
2021-04-02 15:00:00,235.5,23.5,36.2,15,4,0,0,4
2021-04-02 16:00:00,255.8,23.3,33.7,16,4,0,0,4
2021-04-02 17:00:00,276.03,21.6,44.1,17,4,0,0,4
2021-04-02 18:00:00,305.25,22.2,47.2,18,4,0,0,4
2021-04-02 19:00:00,313.21,25.2,36.3,19,4,0,0,4
2021-04-02 20:00:00,298.88,23.4,40.9,20,4,0,0,4
2021-04-02 21:00:00,288.59,20.1,49.6,21,4,0,0,4
2021-04-02 22:00:00,267.39,19.1,32.6,22,4,0,0,4
2021-04-02 23:00:00,224.46,21.5,39.9,23,4,0,0,4
2021-04-03 00:00:00,173.01,16.9,35.4,0,5,1,0,4
2021-04-03 01:00:00,179.22,20.0,50.2,1,5,1,0,4
2021-04-03 02:00:00,183.08,19.8,37.4,2,5,1,0,4
2021-04-03 03:00:00,171.85,20.3,55.2,3,5,1,0,4
2021-04-03 04:00:00,166.16,18.3,31.8,4,5,1,0,4
2021-04-03 05:00:00,155.83,23.9,40.8,5,5,1,0,4
2021-04-03 06:00:00,209.67,19.7,40.6,6,5,1,0,4
2021-04-03 07:00:00,221.55,21.9,41.3,7,5,1,0,4
2021-04-03 08:00:00,233.19,25.4,47.3,8,5,1,0,4
2021-04-03 09:00:00,273.29,22.4,47.7,9,5,1,0,4
2021-04-03 10:00:00,244.18,21.6,40.4,10,5,1,0,4
2021-04-03 11:00:00,210.51,20.0,42.8,11,5,1,0,4
2021-04-03 12:00:00,204.63,21.0,34.7,12,5,1,0,4
2021-04-03 13:00:00,189.41,22.6,33.8,13,5,1,0,4
2021-04-03 14:00:00,187.95,19.9,49.1,14,5,1,0,4
2021-04-03 15:00:00,173.99,23.2,45.0,15,5,1,0,4
2021-04-03 16:00:00,189.91,16.8,42.7,16,5,1,0,4
2021-04-03 17:00:00,238.49,21.4,34.6,17,5,1,0,4
2021-04-03 18:00:00,248.61,22.0,35.6,18,5,1,0,4
2021-04-03 19:00:00,272.3,21.8,46.4,19,5,1,0,4
2021-04-03 20:00:00,255.99,19.6,42.8,20,5,1,0,4
2021-04-03 21:00:00,231.07,19.9,35.0,21,5,1,0,4
2021-04-03 22:00:00,182.33,19.4,41.4,22,5,1,0,4
2021-04-03 23:00:00,184.33,22.7,39.2,23,5,1,0,4
2021-04-04 00:00:00,176.62,24.0,49.8,0,6,1,0,4
2021-04-04 01:00:00,173.03,19.0,41.6,1,6,1,0,4
2021-04-04 02:00:00,178.38,21.5,42.7,2,6,1,0,4
2021-04-04 03:00:00,179.12,22.3,48.1,3,6,1,0,4
2021-04-04 04:00:00,173.39,19.6,40.4,4,6,1,0,4
2021-04-04 05:00:00,180.72,21.8,39.6,5,6,1,0,4
2021-04-04 06:00:00,200.1,20.3,39.3,6,6,1,0,4
2021-04-04 07:00:00,228.75,22.8,50.9,7,6,1,0,4
2021-04-04 08:00:00,226.3,20.2,48.4,8,6,1,0,4
2021-04-04 09:00:00,244.49,21.8,39.2,9,6,1,0,4
2021-04-04 10:00:00,243.06,25.0,39.9,10,6,1,0,4
2021-04-04 11:00:00,204.95,22.2,41.9,11,6,1,0,4
2021-04-04 12:00:00,195.13,21.7,40.3,12,6,1,0,4
2021-04-04 13:00:00,186.05,21.0,44.3,13,6,1,0,4
2021-04-04 14:00:00,195.55,18.0,43.1,14,6,1,0,4
2021-04-04 15:00:00,177.52,17.2,37.4,15,6,1,0,4
2021-04-04 16:00:00,193.05,17.0,32.9,16,6,1,0,4
